hotel_name,rank,restaurant_name,restaurant_score,rating,price,price_level,distance_m,cuisines,restaurant_lat,restaurant_lon,url
The New York EDITION,1,Rafiqi's,0.817,5.0,$,1.0,114.9,foodstands,40.7405575364828,-73.9862378686666,https://www.yelp.com/biz/rafiqis-new-york-11?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
The New York EDITION,2,Il Gusto,0.814,5.0,,,123.9,"fooddeliveryservices,italian,pizza",40.740269,-73.987079,https://www.yelp.com/biz/il-gusto-new-york-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
The New York EDITION,3,Summer Salt,0.781,4.4,$$,2.0,94.4,"tacos,newmexican",40.740466,-73.987761,https://www.yelp.com/biz/summer-salt-new-york-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
The New York EDITION,4,The Clocktower,0.777,4.0,$$$,3.0,8.5,british,40.74133,-73.98747,https://www.yelp.com/biz/the-clocktower-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
The New York EDITION,5,Shake Shack Madison Square Park,0.761,4.0,$$,2.0,62.9,"hotdogs,burgers,icecream",40.7409,-73.98796,https://www.yelp.com/biz/shake-shack-madison-square-park-new-york-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
"The Ritz-Carlton New York, NoMad",1,KazuNori | NoMad,0.941,4.5,$$,2.0,81.2,"sushi,japanese",40.74519,-73.98824,https://www.yelp.com/biz/kazunori-nomad-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
"The Ritz-Carlton New York, NoMad",2,Andiamo Pizza,0.939,4.6,$,1.0,114.6,"pizza,italian,catering",40.746144,-73.990189,https://www.yelp.com/biz/andiamo-pizza-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
"The Ritz-Carlton New York, NoMad",3,Ulivo,0.892,4.0,$$,2.0,131.4,"italian,cocktailbars",40.7447371960713,-73.9880339428782,https://www.yelp.com/biz/ulivo-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
"The Ritz-Carlton New York, NoMad",4,Cecconi’s,0.864,3.4,$$$,3.0,81.1,"italian,breakfast_brunch,wine_bars",40.74501246219244,-73.98859646727088,https://www.yelp.com/biz/cecconi-s-new-york-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
"The Ritz-Carlton New York, NoMad",5,Eat Real Halal,0.822,4.8,$,1.0,47.3,"streetvendors,halal,foodstands",40.7452961,-73.9887403,https://www.yelp.com/biz/eat-real-halal-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
TownePlace Suites by Marriott New York Brooklyn,1,Kiku Asian Bistro,0.833,3.8,$$,2.0,311.5,"sushi,japanese,asianfusion",40.67751528847935,-73.97959202674274,https://www.yelp.com/biz/kiku-asian-bistro-brooklyn?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
TownePlace Suites by Marriott New York Brooklyn,2,Pizzatown,0.823,3.7,$,1.0,324.1,"pizza,italian,sandwiches",40.680043,-73.977872,https://www.yelp.com/biz/pizzatown-brooklyn-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
TownePlace Suites by Marriott New York Brooklyn,3,TongDee Thai,0.77,5.0,,,299.9,thai,40.677421,-73.980045,https://www.yelp.com/biz/tongdee-thai-brooklyn-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
TownePlace Suites by Marriott New York Brooklyn,4,Morelos Authentic Mexican Cuisine,0.736,4.6,$,1.0,326.3,"mexican,foodtrucks",40.67185,-73.97898,https://www.yelp.com/biz/morelos-authentic-mexican-cuisine-park-slope?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
TownePlace Suites by Marriott New York Brooklyn,5,Medusa The Greek,0.731,4.4,$$,2.0,285.7,"greek,mediterranean",40.67857,-73.97885,https://www.yelp.com/biz/medusa-the-greek-brooklyn?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
W New York - Union Square,1,Paul & Jimmy's,0.892,3.9,$$$,3.0,108.8,italian,40.73682,-73.987251,https://www.yelp.com/biz/paul-and-jimmys-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
W New York - Union Square,2,Yama,0.879,3.7,$$,2.0,104.2,"japanese,sushi",40.73590516663025,-73.98767988956808,https://www.yelp.com/biz/yama-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
W New York - Union Square,3,The Stand Comedy Club & Restaurant,0.877,3.8,$$,2.0,137.6,"comedyclubs,cocktailbars,italian",40.73542,-73.98835,https://www.yelp.com/biz/the-stand-comedy-club-and-restaurant-new-york-3?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
W New York - Union Square,4,Boucherie Union Square,0.784,4.4,$$$,3.0,80.4,"steak,french,cocktailbars",40.73725824850519,-73.9882252705524,https://www.yelp.com/biz/boucherie-union-square-new-york-2?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
W New York - Union Square,5,Oceans New York,0.783,4.5,$$$,3.0,112.1,"seafood,wine_bars,sushi",40.737408,-73.987887,https://www.yelp.com/biz/oceans-new-york-new-york?adjust_creative=7L58B9086saOW4zCCye5mg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7L58B9086saOW4zCCye5mg
